GIS.Join.Match.Code..2012,X1990..Persons..25.years.and.over...Less.than.9th.grade,X1990..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X1990..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X1990..Persons..25.years.and.over...Some.college..no.degree,X1990..Persons..25.years.and.over...Associate.s.degree,X1990..Persons..25.years.and.over...Bachelor.s.degree,X1990..Persons..25.years.and.over...Graduate.or.professional.degree,X1990..Persons..18.years.and.over...Less.than.9th.grade,X1990..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X1990..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X1990..Persons..18.years.and.over...Some.college..no.degree,X1990..Persons..18.years.and.over...Associate.degree,X1990..Persons..18.years.and.over...Bachelor.s.degree,X1990..Persons..18.years.and.over...Graduate.or.professional.degree,X1990..Persons..16.years.and.over...In.labor.force,X1990..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X1990..Persons..16.years.and.over...In.labor.force..Civilian,X1990..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X1990..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X1990..Persons..16.years.and.over...Not.in.labor.force,X1990..Households..Income.less.than..10.000,X1990..Households..Income..10.000.to..14.999,X1990..Households..Income..15.000.to..19.999,X1990..Households..Income..20.000.to..24.999,X1990..Households..Income..25.000.to..29.999,X1990..Households..Income..30.000.to..34.999,X1990..Households..Income..35.000.to..39.999,X1990..Households..Income..40.000.to..44.999,X1990..Households..Income..45.000.to..49.999,X1990..Households..Income..50.000.to..59.999,X1990..Households..Income..60.000.to..74.999,X1990..Households..Income..75.000.to..99.999,X1990..Households..Income..100.000.to..124.999,X1990..Households..Income..125.000.to..149.999,X1990..Households..Income..150.000.or.more,X1990..Median.income.in.previous.year..Households,TRACT12,X2000..Persons..25.years.and.over...Less.than.9th.grade,X2000..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X2000..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X2000..Persons..25.years.and.over...Some.college..no.degree,X2000..Persons..25.years.and.over...Associate.s.degree,X2000..Persons..25.years.and.over...Bachelor.s.degree,X2000..Persons..25.years.and.over...Graduate.or.professional.degree,X2000..Persons..18.years.and.over...Less.than.9th.grade,X2000..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X2000..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X2000..Persons..18.years.and.over...Some.college..no.degree,X2000..Persons..18.years.and.over...Associate.degree,X2000..Persons..18.years.and.over...Bachelor.s.degree,X2000..Persons..18.years.and.over...Graduate.or.professional.degree,X2000..Persons..16.years.and.over...In.labor.force,X2000..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X2000..Persons..16.years.and.over...In.labor.force..Civilian,X2000..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X2000..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X2000..Persons..16.years.and.over...Not.in.labor.force,X2000..Households..Income.less.than..10.000,X2000..Households..Income..10.000.to..14.999,X2000..Households..Income..15.000.to..19.999,X2000..Households..Income..20.000.to..24.999,X2000..Households..Income..25.000.to..29.999,X2000..Households..Income..30.000.to..34.999,X2000..Households..Income..35.000.to..39.999,X2000..Households..Income..40.000.to..44.999,X2000..Households..Income..45.000.to..49.999,X2000..Households..Income..50.000.to..59.999,X2000..Households..Income..60.000.to..74.999,X2000..Households..Income..75.000.to..99.999,X2000..Households..Income..100.000.to..124.999,X2000..Households..Income..125.000.to..149.999,X2000..Households..Income..150.000.or.more,X2000..Median.income.in.previous.year..Households,Area.Name..2012,X2008.2012..Persons..25.years.and.over...Less.than.9th.grade,Margin.of.error..2008.2012..Persons..25.years.and.over...Less.than.9th.grade,X2008.2012..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,Margin.of.error..2008.2012..Persons..25.years.and.over...9th.to.12th.grade..no.diploma,X2008.2012..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,Margin.of.error..2008.2012..Persons..25.years.and.over...High.school.graduate..GED..or.alternative,X2008.2012..Persons..25.years.and.over...Some.college..no.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Some.college..no.degree,X2008.2012..Persons..25.years.and.over...Associate.s.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Associate.s.degree,X2008.2012..Persons..25.years.and.over...Bachelor.s.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Bachelor.s.degree,X2008.2012..Persons..25.years.and.over...Graduate.or.professional.degree,Margin.of.error..2008.2012..Persons..25.years.and.over...Graduate.or.professional.degree,X2008.2012..Persons..18.years.and.over...Less.than.9th.grade,Margin.of.error..2008.2012..Persons..18.years.and.over...Less.than.9th.grade,X2008.2012..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,Margin.of.error..2008.2012..Persons..18.years.and.over...9th.to.12th.grade..no.diploma,X2008.2012..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,Margin.of.error..2008.2012..Persons..18.years.and.over...High.school.graduate..GED..or.alternative,X2008.2012..Persons..18.years.and.over...Some.college..no.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Some.college..no.degree,X2008.2012..Persons..18.years.and.over...Associate.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Associate.degree,X2008.2012..Persons..18.years.and.over...Bachelor.s.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Bachelor.s.degree,X2008.2012..Persons..18.years.and.over...Graduate.or.professional.degree,Margin.of.error..2008.2012..Persons..18.years.and.over...Graduate.or.professional.degree,X2008.2012..Persons..16.years.and.over...In.labor.force,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force,X2008.2012..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..In.Armed.Forces,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Employed,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Employed,X2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,Margin.of.error..2008.2012..Persons..16.years.and.over...In.labor.force..Civilian..Unemployed,X2008.2012..Persons..16.years.and.over...Not.in.labor.force,Margin.of.error..2008.2012..Persons..16.years.and.over...Not.in.labor.force,X2008.2012..Households..Income.less.than..10.000,Margin.of.error..2008.2012..Households..Income.less.than..10.000,X2008.2012..Households..Income..10.000.to..14.999,Margin.of.error..2008.2012..Households..Income..10.000.to..14.999,X2008.2012..Households..Income..15.000.to..19.999,Margin.of.error..2008.2012..Households..Income..15.000.to..19.999,X2008.2012..Households..Income..20.000.to..24.999,Margin.of.error..2008.2012..Households..Income..20.000.to..24.999,X2008.2012..Households..Income..25.000.to..29.999,Margin.of.error..2008.2012..Households..Income..25.000.to..29.999,X2008.2012..Households..Income..30.000.to..34.999,Margin.of.error..2008.2012..Households..Income..30.000.to..34.999,X2008.2012..Households..Income..35.000.to..39.999,Margin.of.error..2008.2012..Households..Income..35.000.to..39.999,X2008.2012..Households..Income..40.000.to..44.999,Margin.of.error..2008.2012..Households..Income..40.000.to..44.999,X2008.2012..Households..Income..45.000.to..49.999,Margin.of.error..2008.2012..Households..Income..45.000.to..49.999,X2008.2012..Households..Income..50.000.to..59.999,Margin.of.error..2008.2012..Households..Income..50.000.to..59.999,X2008.2012..Households..Income..60.000.to..74.999,Margin.of.error..2008.2012..Households..Income..60.000.to..74.999,X2008.2012..Households..Income..75.000.to..99.999,Margin.of.error..2008.2012..Households..Income..75.000.to..99.999,X2008.2012..Households..Income..100.000.to..124.999,Margin.of.error..2008.2012..Households..Income..100.000.to..124.999,X2008.2012..Households..Income..125.000.to..149.999,Margin.of.error..2008.2012..Households..Income..125.000.to..149.999,X2008.2012..Households..Income..150.000.or.more,Margin.of.error..2008.2012..Households..Income..150.000.or.more,X2008.2012..Median.income.in.previous.year..Households,Margin.of.error..2008.2012..Median.income.in.previous.year..Households
G2500250130300,10300,20000,78400,54000,23200,77000,70900,10900,24300,91500,63700,25900,90500,70900,267100,0,267100,252500,14600,119800,19300,5300,3800,6300,5000,12400,10300,8000,8600,19800,20700,31600,13100,4500,2400,5326100,130300,10400,11400,60700,46400,22700,80300,86900,10400,16100,64900,55700,24000,87100,86900,242700,0,242700,236200,6500,107700,8800,6200,4000,1300,8400,7700,7000,5900,9100,19000,26000,18900,23900,8400,18100,6515600,"Census Tract 1303, Suffolk County, Massachusetts",25,42,15,24,541,136,409,130,215,84,880,173,1111,202,25,36,20,37,592,148,508,150,215,78,955,167,1111,177,2623,215,0,12,2623,215,2456,212,167,77,882,111,12,19,24,26,40,31,43,55,55,57,11,13,29,32,50,40,61,46,129,90,172,73,226,90,232,83,154,78,488,115,102115,17929
G2500250130402,14000,30400,147000,52400,31200,70300,25600,15200,36100,161200,62900,34900,76100,28000,274500,500,274000,260100,13900,146800,26700,6200,16500,16600,13900,16700,16000,14300,17900,23800,19700,12800,5100,4600,700,3743400,130402,17200,27000,122200,48200,19700,79300,41300,17900,29800,129900,57200,20400,83700,41300,239100,0,239100,235200,3900,145400,12500,10600,12000,7700,7100,11200,12900,7500,9600,27800,26900,36300,14700,5800,7700,5412500,"Census Tract 1304.02, Suffolk County, Massachusetts",119,107,156,82,1106,282,450,182,253,106,941,252,579,175,119,107,210,97,1200,263,521,198,271,106,971,227,590,189,2831,324,0,12,2831,324,2672,318,159,99,1126,209,163,108,85,65,71,65,26,29,54,45,134,91,35,42,64,53,75,58,118,71,105,76,329,151,313,148,101,93,425,129,78207,4913
G2500250130404,11952.6,21406.02,71896.7,24702.04,11409.3,31656.28,14777.76,12314.8,23325.68,81241.45999999999,32235.8,11988.82,33901.92,14777.76,126987.31999999999,0,126987.31999999999,115252.04,11735.279999999999,84972.12,21261.14,10069.16,10141.6,11735.279999999999,7026.679999999999,10250.26,9163.66,4853.48,5288.12,9525.86,8982.56,5251.9,2680.2799999999997,1159.04,289.76,1050271.3399999999,130404,16624.98,25426.44,47267.1,35350.72,7751.08,34046.799999999996,23905.2,18254.88,29700.399999999998,52120.58,39914.44,10684.9,35676.7,23905.2,116990.59999999999,0,116990.59999999999,111521.37999999999,5469.22,97866.44,15176.18,9380.98,8982.56,10069.16,7388.88,10069.16,6845.58,11807.72,3440.9,9453.42,9960.5,9598.3,4382.62,2173.2,579.52,1244012.1199999999,"Census Tract 1304.04, Suffolk County, Massachusetts",115,64,81,54,585,146,396,114,102,60,590,176,465,143,115,69,81,62,599,144,448,121,108,69,678,185,465,128,1707,193,0,12,1707,193,1595,179,112,79,840,152,82,52,15,23,40,38,96,82,0,12,0,12,27,34,83,83,35,46,160,77,44,39,149,62,129,80,70,52,211,70,71250,22952
G2500250130406,21040.8,37682.159999999996,126563.59999999999,43484.32,20084.399999999998,55726.24,26014.079999999998,21678.399999999998,41061.44,143013.68,56746.4,21104.559999999998,59679.36,26014.079999999998,223542.56,0,223542.56,202884.32,20658.239999999998,149580.96,37427.119999999995,17725.28,17852.8,20658.239999999998,12369.44,18044.079999999998,16131.279999999999,8543.84,9308.96,16768.88,15812.48,9245.199999999999,4718.24,2040.32,510.08,1848848.72,130406,29265.84,44759.52,83206.8,62229.759999999995,13644.64,59934.4,42081.6,32135.039999999997,52283.2,91750.64,70263.52,18809.2,62803.6,42081.6,205944.8,0,205944.8,196317.04,9627.76,172279.52,26715.44,16513.84,15812.48,17725.28,13007.039999999999,17725.28,12050.64,20785.76,6057.2,16641.36,17534,16896.399999999998,7714.96,3825.6,1020.16,2189900.96,"Census Tract 1304.06, Suffolk County, Massachusetts",78,89,392,176,647,207,957,227,170,103,659,217,401,155,78,73,405,169,670,204,1144,275,187,120,758,207,401,161,2709,230,0,17,2709,230,2452,256,257,144,1060,237,161,104,386,157,299,148,146,137,110,84,191,125,34,39,127,101,95,73,89,64,70,52,263,109,54,40,66,66,119,69,30147,8262
G2500250140102,19686.210000000003,33476.55,94833.57,47866.47,18087.33,37074.030000000006,20685.510000000002,22084.530000000002,40171.86,112621.11,56160.66,23983.2,43669.41,20685.510000000002,230138.79,3797.34,226341.45,212351.25,13990.2,93334.62000000001,18886.77,10592.58,8294.19,13790.34,5096.43,13590.480000000001,12191.460000000001,9093.630000000001,9693.210000000001,14190.060000000001,16688.31,6795.240000000001,3797.34,2798.04,3397.6200000000003,3603575.7300000004,140102,12291.390000000001,24582.780000000002,109923.00000000001,60057.93000000001,18886.77,33276.69,26081.730000000003,12291.390000000001,27780.54,114419.85,71649.81,19886.07,35475.15,26081.730000000003,209253.42,0,209253.42,206255.52000000002,2997.9,110622.51000000001,15389.220000000001,8194.26,6695.31,7894.47,7394.820000000001,8494.050000000001,6795.240000000001,9793.140000000001,7894.47,13590.480000000001,17887.47,27580.68,9193.560000000001,3397.6200000000003,5296.29,4940938.92,"Census Tract 1401.02, Suffolk County, Massachusetts",180,105,174,94,1152,226,466,135,281,99,483,141,304,120,180,100,214,103,1218,243,630,165,341,111,538,142,304,102,2456,312,0,12,2456,312,2205,303,251,105,1073,236,51,44,0,12,79,75,120,72,100,65,80,55,0,12,108,65,91,66,62,38,154,83,257,81,177,81,88,45,168,79,64766,16131
G2500250140105,16412.792800000003,27944.939319999998,90702.276,39045.17024,12482.36084,25612.59508,16974.28308,17535.77336,32739.20248,103141.44528,48720.07968,14210.02324,29499.835479999998,18226.83832,176480.71416,0,176480.71416,164905.37608000002,11575.33808,93682.49364,21811.7378,8379.16264,11402.57184,8508.73732,10322.78284,9545.33476,13216.61736,9070.2276,5053.41252,15203.42912,9631.71788,4967.0294,4232.7728799999995,2548.30204,0,1454000.67584,140105,11231.92,24445.95,69613.37,48799.130000000005,22674.809999999998,35663.270000000004,27582.86,11893.01,27904.25,77701.19,57980.51,23473.93,44412.98,27582.86,182487.61000000002,599.34,181888.27,171107.27,10781,98044.82,8824.970000000001,4762.1,5209.68,2457.22,6199.79,14438.789999999999,3702.5400000000004,10174.25,7635.3,11416.300000000001,17236,17687.14,13323.8,899.01,2821.62,5168246.29,"Census Tract 1401.05, Suffolk County, Massachusetts",141,87,142,69,701,207,318,116,134,58,442,126,426,137,141,89,286,122,714,174,482,158,134,85,533,171,438,153,2182,282,0,12,2182,282,2054,269,128,74,693,136,76,46,20,25,31,29,13,17,35,31,86,53,28,27,155,88,0,12,76,49,112,75,278,103,132,65,62,51,150,69,74038,20758
G2500250140106,9191.4096,15649.58424,50794.632,21865.87968,6990.30888,14343.43656,9505.852560000001,9820.29552,18334.443359999997,57760.75296,27283.97376,7957.82568,16520.34936,10207.302239999999,98831.84112,0,98831.84112,92349.47856,6482.3625600000005,52463.59848,12214.899599999999,4692.45648,6385.61088,4765.02024,5780.91288,5345.53032,7401.50352,5079.4632,2829.98664,8514.14784,5393.9061600000005,2781.6108,2370.4161599999998,1427.0872800000002,0,814262.1388800001,140106,12509.560000000001,14670.68,41850.920000000006,26099.68,11761.480000000001,15169.400000000001,10306.880000000001,13548.560000000001,19076.04,46838.12,27637.4,11761.480000000001,16166.84,10306.880000000001,82164.12000000001,0,82164.12000000001,78922.44,3241.6800000000003,68116.84,15709.68,7854.84,6982.08,7730.160000000001,5153.4400000000005,4280.68,5153.4400000000005,3117,5776.84,5527.4800000000005,7647.040000000001,5153.4400000000005,2327.36,0,415.6,1123366.8,"Census Tract 1401.06, Suffolk County, Massachusetts",179,90,214,102,263,91,148,70,137,100,143,87,73,43,204,100,291,122,291,94,180,79,164,86,160,74,73,48,922,170,0,12,922,170,786,152,136,71,518,142,206,76,86,63,57,36,50,50,32,30,21,26,34,36,41,42,0,12,103,64,56,38,58,58,44,45,24,28,15,17,28633,10906
G2500250140107,12236.782799999999,20834.732819999997,67624.32599999999,29110.662239999994,9306.39534,19095.82158,12655.40958,13074.036359999998,24409.161479999995,76898.51928,36323.92368,10594.477739999998,21994.00698,13589.26932,131577.61715999997,0,131577.61715999997,122947.46508,8630.15208,69846.26814,16262.040299999997,6247.199639999999,8501.34384,6343.80582,7696.292339999999,7116.655259999999,9853.830359999998,6762.4326,3767.6410199999996,11335.125119999999,7181.05938,3703.2368999999994,3155.8018799999995,1899.92154,0,1084050.14784,140107,16654.329999999998,19531.489999999998,55717.31,34747.24,15658.39,20195.45,13721.84,18037.579999999998,25396.469999999998,62356.909999999996,36794.45,15658.39,21523.37,13721.84,109387.41,0,109387.41,105071.67,4315.74,90685.87,20914.739999999998,10457.369999999999,9295.44,10291.38,6860.92,5698.99,6860.92,4149.75,7690.87,7358.889999999999,10180.72,6860.92,3098.48,0,553.3,1495569.9,"Census Tract 1401.07, Suffolk County, Massachusetts",69,61,119,62,565,128,363,122,97,58,445,117,245,113,69,60,125,60,666,167,467,139,97,61,462,133,245,101,1658,229,0,12,1658,229,1460,241,198,96,537,110,61,51,99,64,31,27,64,50,62,44,40,38,20,20,24,19,111,55,154,81,36,25,94,44,96,56,52,39,125,57,52009,8309
G2500250140201,9576.400000000001,14472.2,53208.2,21546.9,9872.300000000001,20336.4,10786.9,9576.400000000001,17888.500000000004,58373,30639.100000000002,12266.4,22461.5,10786.9,108595.3,0,108595.3,101924.1,6671.200000000001,56328.600000000006,10517.9,6698.100000000001,5218.6,4976.5,4599.9000000000005,4734.4000000000005,7020.9000000000005,4196.4000000000005,4868.9,5971.8,9549.5,5702.8,1049.1000000000001,1318.1000000000001,753.2,973726.2000000001,140201,4200,15300,62000,28400,7100,20600,7300,4200,19100,69700,36000,7900,21200,7300,103500,0,103500,98700,4800,66400,12200,4900,6700,1800,4500,5600,5100,4900,2200,10100,10800,12000,3400,2700,1600,4298600,"Census Tract 1402.01, Suffolk County, Massachusetts",45,51,78,54,564,162,216,93,229,106,335,105,141,71,45,47,105,68,638,184,305,100,280,120,354,117,141,73,1626,158,0,12,1626,158,1550,151,76,45,302,102,40,39,7,11,26,33,0,12,0,12,59,53,52,65,26,25,108,90,121,62,97,68,203,72,92,64,23,19,103,67,70446,15690
G2500250140202,25994.974039999997,39284.539419999994,144432.74902,58488.691589999995,26798.18953,55202.81004,29280.855589999996,25994.974039999997,48558.027350000004,158452.5103,83169.31301,33296.93304,60971.35765,29280.855589999996,294780.08483,0,294780.08483,276671.22651,18108.85832,152903.02146,28550.659689999997,18181.87791,14165.800459999999,13508.624149999998,12486.34989,12851.44784,19058.11299,11391.05604,13216.54579,16210.348979999999,25921.95445,15480.15308,2847.76401,3577.9599100000005,2044.54852,2643163.11882,140202,19478.55,37558.64,117270.86,68524.54,24972.5,65627.73,35261.17,21276.57,47148.08,127060.08,84506.94,25571.84,71421.35,35261.17,275097.06,0,275097.06,264009.27,11087.79,149735.11000000002,13784.82,9789.22,9189.88,9189.88,12386.36,9389.66,12086.69,12785.92,8990.1,21276.57,27969.2,31165.68,11487.35,5394.06,2796.92,5040449.4,"Census Tract 1402.02, Suffolk County, Massachusetts",168,113,237,88,1134,236,885,234,477,146,734,169,346,122,209,109,358,111,1251,232,1220,234,499,159,810,186,376,130,3549,392,0,17,3549,392,3164,351,385,142,1355,197,139,80,85,79,32,25,58,54,76,61,30,25,71,39,76,45,140,92,108,72,260,120,337,99,170,76,175,89,292,126,72390,8218
G2500250140300,46517.4724,56929.74906,111196.558,62141.56592,23913.28822,41927.26614,23418.07014,46518.66788,68634.85284,125109.80024,69851.86544,30315.12742,48931.40434,23419.40356,257687.87428,0,257687.87428,236175.55164,21512.32264,169399.73062,45823.2199,18408.92012,19312.13872,16609.05806,15510.98922,13410.16158,12314.06988,11609.6558,15705.37966,16616.18496,14210.25354,8605.2877,3404.50604,2.71282,900,2645547.87072,140300,34811.55,67625.96,116073.92,66352.03,40124.2,51038.28,20329.7,35412.21,81429.48,129182.5,85262.04,41925.08,59147.85,22529.7,280995.58,0.66,280994.92,261983.26,19011.66,196203.51,37108.69,19904.73,8805.28,9502.2,6106.49,6815.62,16503.74,17911,16308.03,8612.21,24418.48,22719.14,17814.52,5200.99,3603.08,4126517.81,"Census Tract 1403, Suffolk County, Massachusetts",246,142,337,179,1655,401,1097,385,372,178,474,191,376,197,302,159,368,179,1859,405,1284,326,413,166,655,228,396,158,3760,621,0,17,3760,621,3251,585,509,258,1643,350,281,133,127,97,212,95,108,79,25,28,137,96,67,52,108,96,86,64,203,116,201,99,272,104,207,111,77,58,200,117,50274,13490
G2500250140400,22900,83700,194900,85800,29200,47200,33000,25100,97300,223100,111300,31300,53700,33000,432800,0,432800,397400,35400,166900,25200,6300,20000,24500,14300,19600,15200,28200,10400,35000,37200,15300,4900,1400,0,4083700,140400,50400,76300,158200,103800,38900,37100,37100,50600,90900,194100,126300,42200,41300,37100,381500,0,381500,351300,30200,225100,38100,17200,15000,16400,17900,13000,11900,16300,16500,24500,25500,32300,14700,6200,8700,4298600,"Census Tract 1404, Suffolk County, Massachusetts",479,182,732,250,1504,342,1198,243,326,146,737,262,385,138,567,198,967,280,1679,315,1664,323,326,150,793,246,452,173,4759,478,0,17,4759,478,3808,367,951,292,2008,340,146,92,210,122,187,100,120,95,158,87,171,131,111,90,187,123,87,76,172,89,240,119,390,161,319,132,133,59,168,111,51148,10992
G2500250160101,48300,71900,107600,42100,18600,20300,8400,72900,102900,130000,49600,21800,21100,8400,282500,0,282500,239700,42800,144300,35200,15900,12100,12000,25400,16000,9600,6900,12600,18400,12700,3400,2800,1500,0,2853000,160101,109900,90800,116800,54800,14200,17900,4600,128300,113300,144500,74300,20000,19100,5600,299100,0,299100,280400,18700,229000,35300,11000,15400,14800,20700,9300,9800,8600,9700,15600,16500,19300,5800,5500,3800,3170900,"Census Tract 1601.01, Suffolk County, Massachusetts",1498,408,844,265,1765,367,507,181,237,112,227,118,138,88,1594,338,1095,304,2194,378,819,247,258,120,272,124,138,96,4910,599,0,17,4910,599,4153,556,757,307,1703,280,129,88,193,109,86,90,101,75,133,80,145,89,54,51,183,115,106,73,170,111,240,124,236,108,162,103,98,77,82,59,46535,8413
G2500250160200,55786.2,45976.7,40517.5,13221.5,2814.9,16377.6,6482.8,71652,58686.4,51606.49999999999,18168.899999999998,4606.2,20898.5,6482.8,168382.19999999998,0,168382.19999999998,145436.5,22945.7,70799,34034.7,9127.1,8956.5,10491.9,12112.599999999999,9894.8,8444.7,5373.9,2985.5,4947.4,1364.8,2644.2999999999997,1023.6,0,0,1868837.7,160200,87200,37400,55000,24500,4600,6100,1200,106000,53900,72700,31100,4600,6100,1200,166800,0,166800,150100,16700,115400,27900,9400,10900,7600,8600,5000,7000,3200,8100,10700,9100,5600,5100,1200,1700,2691500,"Census Tract 1602, Suffolk County, Massachusetts",1188,290,287,142,458,195,125,77,92,62,57,46,47,33,1253,282,449,150,583,191,192,100,92,69,77,58,47,43,2021,347,0,12,2021,347,1681,307,340,122,777,188,215,86,126,63,26,30,72,67,40,44,9,15,23,26,58,57,44,29,187,91,141,78,92,70,21,22,12,16,29,35,43320,13030
G2500250160300,20270.599999999995,20200.100000000002,32475.3,20811.3,7867.5,28202.4,18091.6,23805.6,24085.6,36295.100000000006,22921.5,8394.6,37981.5,18091.6,118729,0,118729,112035.5,6693.5,56409,30514.9,10024.1,8040.3,3352.8999999999996,5575.399999999999,4058.8,5288.1,2969.2999999999997,4951.3,6264.5999999999995,4207.2,10636.5,3376.4,1652,2200,3189876.7,160300,9000,29700,52800,22600,6700,38400,22100,9000,31700,57200,25200,7900,41400,22100,115700,0,115700,113600,2100,79900,20300,16100,5900,5800,4400,8700,3100,9200,6600,10600,9800,9500,8400,2200,4100,3812500,"Census Tract 1603, Suffolk County, Massachusetts",75,60,151,70,398,136,317,114,188,101,370,90,356,119,75,51,151,72,455,166,324,112,188,102,392,106,356,106,1208,207,0,12,1208,207,1133,198,75,57,733,175,61,38,132,74,137,62,78,55,72,31,7,12,23,21,21,22,64,61,146,87,98,62,223,86,63,38,66,45,104,55,55594,7907
G2500250160400,41843.200000000004,23923.2,38707.2,14067.199999999999,5017.6,6720,3225.6,48742.4,38528,47398.4,18009.6,6899.200000000001,6720,3225.6,107788.79999999999,0,107788.79999999999,94528,13260.800000000001,68992,24550.4,15948.8,6003.200000000001,5555.2,8512,3046.4,2867.2000000000003,2956.8,3763.2,2688,4928,2419.2,0,448.00000000000006,0,1445785.6,160400,69200,27000,33900,17700,4500,5700,2700,76700,39000,43000,24000,4500,5700,2700,115400,0,115400,111100,4300,84500,24700,9300,4300,8200,8300,6400,3100,5600,4300,5800,8300,3000,1800,0,300,2515600,"Census Tract 1604, Suffolk County, Massachusetts",543,150,229,79,400,137,167,83,40,45,61,45,38,39,598,167,302,109,500,149,253,98,40,54,61,51,38,45,1296,282,0,12,1296,282,1171,238,125,74,613,165,95,45,126,70,58,47,37,34,64,52,61,42,41,40,113,66,12,15,28,24,117,56,41,37,34,31,13,17,41,33,34886,11051
G2500250160501,40479.36,57350.4,109745.28,36915.84,15479.039999999999,11581.44,7461.12,44376.96,71437.44,123108.48,43207.68,17761.92,12528,7461.12,199835.52,0,199835.52,177006.72,22828.8,129288.96,47940.48,13585.92,13975.68,14365.44,8574.72,13864.32,8184.96,10078.08,4510.08,13752.96,11080.32,6069.12,946.56,1002.24,668.16,1279749.1199999999,160501,75223.68,61248,100892.16,56682.24,26058.24,18485.76,8686.08,88030.08,76727.04,121159.68,65201.28,30011.52,21102.72,8686.08,221160.96,0,221160.96,202062.72,19098.24,204234.24,34967.04,20768.64,15423.36,17594.88,12193.92,13920,10634.88,8073.6,6904.32,15701.76,14031.36,12305.28,5568,3006.72,2951.04,1516500.48,"Census Tract 1605.01, Suffolk County, Massachusetts",797,236,475,183,1148,285,389,112,94,69,236,99,73,54,797,226,610,201,1378,307,461,149,108,83,236,90,73,73,2661,434,12,21,2649,431,2355,377,294,135,1251,254,177,88,245,113,131,96,143,88,72,67,94,60,103,75,121,89,90,77,62,80,150,94,223,103,60,50,57,64,24,29,36207,7218
G2500250160502,32220.64,45649.6,87354.72,29384.16,12320.960000000001,9218.56,5938.88,35323.04,56862.56,97991.52,34392.32,14138.08,9972,5938.88,159064.48,0,159064.48,140893.28,18171.2,102911.04,38159.52,10814.08,11124.32,11434.56,6825.28,11035.68,6515.04,8021.92,3589.92,10947.04,8819.68,4830.88,753.44,797.76,531.84,1018650.88,160502,59876.32,48752,80307.84,45117.76,20741.76,14714.24,6913.92,70069.92,61072.96,96440.32,51898.72,23888.48,16797.28,6913.92,176039.04,0,176039.04,160837.28,15201.76,162565.76,27832.96,16531.36,12276.64,14005.12,9706.08,11080,8465.12,6426.4,5495.68,12498.24,11168.64,9794.72,4432,2393.28,2348.96,1207099.52,"Census Tract 1605.02, Suffolk County, Massachusetts",521,211,199,108,1027,275,355,154,104,70,277,145,254,141,572,228,323,149,1133,280,424,158,104,84,354,162,254,121,2332,437,0,12,2332,437,2088,406,244,139,943,157,169,101,103,57,33,48,40,33,89,72,200,75,22,25,45,50,15,19,52,41,254,113,198,114,195,111,15,25,65,56,56280,23622
